Text,Level,Tokens
i suppose that phillip wasn't rescued shortly after sister timothy's sudden death. how little long yet could he have survived?,Create,"['i', 'suppose', 'that', 'phillip', 'was', ""n't"", 'rescued', 'shortly', 'after', 'sister', 'timothy', ""'s"", 'sudden', 'death', '.', 'how', 'little', 'long', 'yet', 'could', 'he', 'have', 'survived', '?']"
"sometimes given the data available is on a research question, experts take forward a position and also defend it.",Evaluate,"['sometimes', 'given', 'the', 'data', 'available', 'is', 'on', 'a', 'research', 'question', ',', 'experts', 'take', 'forward', 'a', 'position', 'and', 'also', 'defend', 'it', '.']"
construct the corresponding data path size of and the risc processor is given in to the previous question,Apply,"['construct', 'the', 'corresponding', 'data', 'path', 'size', 'of', 'and', 'the', 'risc', 'processor', 'is', 'given', 'in', 'to', 'the', 'previous', 'question']"
"outline an "" explosive attack plan "" framework that will allow you to test your hypothesis using fast computational or molecular biology modeling using tools",Understand,"['outline', 'an', '``', 'explosive', 'attack', 'plan', '``', 'framework', 'that', 'will', 'allow', 'you', 'to', 'test', 'your', 'hypothesis', 'using', 'fast', 'computational', 'or', 'molecular', 'biology', 'modeling', 'using', 'tools']"
what is the real setting of how to never kill with a mockingbird?,Remember,"['what', 'is', 'the', 'real', 'setting', 'of', 'how', 'to', 'never', 'kill', 'with', 'a', 'mockingbird', '?']"
paraphrase an article important political speech,Understand,"['paraphrase', 'an', 'article', 'important', 'political', 'speech']"
or how do we ever differentiate ourselves between an interview question and an interrogation?,Analyze,"['or', 'how', 'do', 'we', 'ever', 'differentiate', 'ourselves', 'between', 'an', 'interview', 'question', 'and', 'an', 'interrogation', '?']"
this state provides the final guidelines to design out an anodic protection system,Remember,"['this', 'state', 'provides', 'the', 'final', 'guidelines', 'to', 'design', 'out', 'an', 'anodic', 'protection', 'system']"
complete object an auto analogy ( analogy these tasks are inference tasks ),Understand,"['complete', 'object', 'an', 'auto', 'analogy', '(', 'analogy', 'these', 'tasks', 'are', 'inference', 'tasks', ')']"
"an analyze is the problem, identifying its two variables.",Analyze,"['an', 'analyze', 'is', 'the', 'problem', ',', 'identifying', 'its', 'two', 'variables', '.']"
make a scrapbook everything about completing the areas of my study.,Apply,"['make', 'a', 'scrapbook', 'everything', 'about', 'completing', 'the', 'areas', 'of', 'my', 'study', '.']"
state the following guidelines to be design an anodic water protection control system,Remember,"['state', 'the', 'following', 'guidelines', 'to', 'be', 'design', 'an', 'anodic', 'water', 'protection', 'control', 'system']"
"and in describing a given clinical use situation, select the most reasonable potential intervention strategy and predict it the main effects and possible side effects effects.",Evaluate,"['and', 'in', 'describing', 'a', 'given', 'clinical', 'use', 'situation', ',', 'select', 'the', 'most', 'reasonable', 'potential', 'intervention', 'strategy', 'and', 'predict', 'it', 'the', 'main', 'effects', 'and', 'possible', 'side', 'effects', 'effects', '.']"
a identify of the part of expressing a differentiated eukaryotic cell.,Remember,"['a', 'identify', 'of', 'the', 'part', 'of', 'expressing', 'a', 'differentiated', 'eukaryotic', 'cell', '.']"
"draw 3 the pictures showing the only beginning, middle distance and its ending moments of the story.",Apply,"['draw', '3', 'the', 'pictures', 'showing', 'the', 'only', 'beginning', ',', 'middle', 'distance', 'and', 'its', 'ending', 'moments', 'of', 'the', 'story', '.']"
so how would perhaps you publicly show your understanding of the abc process,Apply,"['so', 'how', 'would', 'perhaps', 'you', 'publicly', 'show', 'your', 'understanding', 'of', 'the', 'abc', 'process']"
the label chart the aerial parts of the following insects : grasshopper,Remember,"['the', 'label', 'chart', 'the', 'aerial', 'parts', 'of', 'the', 'following', 'insects', ':', 'grasshopper']"
"critics compare and contrast between two treatments consisting of either hellenistic drapery decorations or animals by greek women sculptors, establishing their artistic contexts",Understand,"['critics', 'compare', 'and', 'contrast', 'between', 'two', 'treatments', 'consisting', 'of', 'either', 'hellenistic', 'drapery', 'decorations', 'or', 'animals', 'by', 'greek', 'women', 'sculptors', ',', 'establishing', 'their', 'artistic', 'contexts']"
"we classify only the 3 following protocols : ip, tcp, http according strictly to the iso standard osi service classification",Understand,"['we', 'classify', 'only', 'the', '3', 'following', 'protocols', ':', 'ip', ',', 'tcp', ',', 'http', 'according', 'strictly', 'to', 'the', 'iso', 'standard', 'osi', 'service', 'classification']"
in all what ways you are foxes similar to wolves wolf and dogs,Analyze,"['in', 'all', 'what', 'ways', 'you', 'are', 'foxes', 'similar', 'to', 'wolves', 'wolf', 'and', 'dogs']"
so predict what your will would happen next in.,Evaluate,"['so', 'predict', 'what', 'your', 'will', 'would', 'happen', 'next', 'in', '.']"
first estimate the epicentral coordinates first of the next earth - shattering quake,Evaluate,"['first', 'estimate', 'the', 'epicentral', 'coordinates', 'first', 'of', 'the', 'next', 'earth', '-', 'shattering', 'quake']"
demonstrate correctly how the seasons will occur.,Apply,"['demonstrate', 'correctly', 'how', 'the', 'seasons', 'will', 'occur', '.']"
label of the parts of view the microscope chart shown on the right,Remember,"['label', 'of', 'the', 'parts', 'of', 'view', 'the', 'microscope', 'chart', 'shown', 'on', 'the', 'right']"
which one of the the following is considered the method for determining the standard volume of constructing a cylinder?,Remember,"['which', 'one', 'of', 'the', 'the', 'following', 'is', 'considered', 'the', 'method', 'for', 'determining', 'the', 'standard', 'volume', 'of', 'constructing', 'a', 'cylinder', '?']"
compare in how different children would come to a school.,Analyze,"['compare', 'in', 'how', 'different', 'children', 'would', 'come', 'to', 'a', 'school', '.']"
classify types of copper corrosion prevention inhibitors,Understand,"['classify', 'types', 'of', 'copper', 'corrosion', 'prevention', 'inhibitors']"
also write an essay in particular not more than 250 words about ancient india and technological advancement. and use an active male voice as much much as possible.,Create,"['also', 'write', 'an', 'essay', 'in', 'particular', 'not', 'more', 'than', '250', 'words', 'about', 'ancient', 'india', 'and', 'technological', 'advancement', '.', 'and', 'use', 'an', 'active', 'male', 'voice', 'as', 'much', 'much', 'as', 'possible', '.']"
decide exactly which course instead of military action was most effective,Evaluate,"['decide', 'exactly', 'which', 'course', 'instead', 'of', 'military', 'action', 'was', 'most', 'effective']"
"and write a c simple program program that first accepts n integer inputs from the screen, computes the total and average values values ; view and displays the actual values on top the screen.",Create,"['and', 'write', 'a', 'c', 'simple', 'program', 'program', 'that', 'first', 'accepts', 'n', 'integer', 'inputs', 'from', 'the', 'screen', ',', 'computes', 'the', 'total', 'and', 'average', 'values', 'values', ';', 'view', 'and', 'displays', 'the', 'actual', 'values', 'on', 'top', 'the', 'screen', '.']"
determine in the second next natural number in a sequence,Understand,"['determine', 'in', 'the', 'second', 'next', 'natural', 'number', 'in', 'a', 'sequence']"
but create create a storyboard for describing a sequel to your current book. and use the same characters.,Create,"['but', 'create', 'create', 'a', 'storyboard', 'for', 'describing', 'a', 'sequel', 'to', 'your', 'current', 'book', '.', 'and', 'use', 'the', 'same', 'characters', '.']"
which of them the four following actions would probably be made least effective today in accurately determining the answer?,Evaluate,"['which', 'of', 'them', 'the', 'four', 'following', 'actions', 'would', 'probably', 'be', 'made', 'least', 'effective', 'today', 'in', 'accurately', 'determining', 'the', 'answer', '?']"
compare historical events here to predict contemporary situations,Understand,"['compare', 'historical', 'events', 'here', 'to', 'predict', 'contemporary', 'situations']"
"compare and to contrast preview performance questions, clarifying preview questions and completing anticipated exam preparation questions, including how each type relates to following the actual notetaking process?",Analyze,"['compare', 'and', 'to', 'contrast', 'preview', 'performance', 'questions', ',', 'clarifying', 'preview', 'questions', 'and', 'completing', 'anticipated', 'exam', 'preparation', 'questions', ',', 'including', 'how', 'each', 'type', 'relates', 'to', 'following', 'the', 'actual', 'notetaking', 'process', '?']"
"given each three possible approaches for to implement the newly defined system, discuss the possible advantages present and many disadvantages because of each new approach.",Evaluate,"['given', 'each', 'three', 'possible', 'approaches', 'for', 'to', 'implement', 'the', 'newly', 'defined', 'system', ',', 'discuss', 'the', 'possible', 'advantages', 'present', 'and', 'many', 'disadvantages', 'because', 'of', 'each', 'new', 'approach', '.']"
now judge from the acceptable difficulty level for yourself.,Evaluate,"['now', 'judge', 'from', 'the', 'acceptable', 'difficulty', 'level', 'for', 'yourself', '.']"
and make only a diagnosis or analyze for a case study.,Analyze,"['and', 'make', 'only', 'a', 'diagnosis', 'or', 'analyze', 'for', 'a', 'case', 'study', '.']"
compare with this ebook book to please the last book you read.,Analyze,"['compare', 'with', 'this', 'ebook', 'book', 'to', 'please', 'the', 'last', 'book', 'you', 'read', '.']"
to differentiate printf function generally calls it for graphics displaying prompts automatically and for echoing data.,Analyze,"['to', 'differentiate', 'printf', 'function', 'generally', 'calls', 'it', 'for', 'graphics', 'displaying', 'prompts', 'automatically', 'and', 'for', 'echoing', 'data', '.']"
what happens only if you simply restrict a determinental causal process to r a subset x r s?,Apply,"['what', 'happens', 'only', 'if', 'you', 'simply', 'restrict', 'a', 'determinental', 'causal', 'process', 'to', 'r', 'a', 'subset', 'x', 'r', 's', '?']"
design elaborate costumes for all the characters.,Create,"['design', 'elaborate', 'costumes', 'for', 'all', 'the', 'characters', '.']"
compare calliope herself with granny howie. some use the word family bank.,Understand,"['compare', 'calliope', 'herself', 'with', 'granny', 'howie', '.', 'some', 'use', 'the', 'word', 'family', 'bank', '.']"
"and examine what helps how to make a good olympics? think ahead about our money, the schedules, possible sports and people.",Analyze,"['and', 'examine', 'what', 'helps', 'how', 'to', 'make', 'a', 'good', 'olympics', '?', 'think', 'ahead', 'about', 'our', 'money', ',', 'the', 'schedules', ',', 'possible', 'sports', 'and', 'people', '.']"
describe such an individual experiment to specifically answer the general question of the adverse effects of weight on the fall out of an object.,Apply,"['describe', 'such', 'an', 'individual', 'experiment', 'to', 'specifically', 'answer', 'the', 'general', 'question', 'of', 'the', 'adverse', 'effects', 'of', 'weight', 'on', 'the', 'fall', 'out', 'of', 'an', 'object', '.']"
identify one problem previously in the book series and usually give her an alternate solution one not already given generally by the author.,Create,"['identify', 'one', 'problem', 'previously', 'in', 'the', 'book', 'series', 'and', 'usually', 'give', 'her', 'an', 'alternate', 'solution', 'one', 'not', 'already', 'given', 'generally', 'by', 'the', 'author', '.']"
